0
[  32.6054 -117.0355]
[  32.85099 -117.1805 ]
[  32.8567 -117.1133]
[  32.73584 -117.11362]
[  33.13564 -117.33003]
[  32.778   -117.00356]
[  32.5681 -117.057 ]
[  32.76282 -116.96123]
[  32.72892 -116.85844]
[  32.73412 -117.00399]
[  32.78923 -117.20689]
[  32.8447  -117.21209]
[  32.90756 -117.22652]
[  33.06653 -117.06923]
[  33.01238 -117.07912]
[  32.87348363 -117.1981244 ]
[  32.8909  -117.20629]
[  32.56483 -116.98594]
[  32.9784 -117.2522]
[  32.7447  -117.11005]
[  32.73313 -116.97147]
[  32.71425 -117.01285]
[  32.72204 -117.14918]
[  33.15212 -117.20046]
[  32.74501 -117.10976]
[  33.37935 -117.56808]
[  33.37461 -117.25362]
[  32.78059 -117.08743]
[  32.73238 -117.11069]
[  33.05616 -117.07099]
[  32.74099 -117.11627]
[  33.19403 -117.14311]
[  32.70895 -117.14782]
[  32.71421 -117.01268]
[  33.04871 -117.18571]
[  32.73665 -117.01172]
[  33.37383 -117.2493 ]
[  33.11753 -117.31904]
[  32.71202 -117.01638]
[  33.0324 -117.0414]
[  33.0696  -116.88874]
[  32.74204572 -117.0508493 ]
[  32.83187 -117.16852]
[  32.69179 -117.11917]
[  32.99163 -117.08304]
[  32.77463 -117.12569]
[  32.74089 -117.05166]
[  32.88967 -117.20558]
[  32.80298 -116.94962]
[  33.07908 -117.29682]
[  32.74796 -116.9841 ]
[  33.09508 -117.30492]
[  32.55313 -117.04919]
[  33.4294  -117.14653]
[  32.67136 -116.81202]
[  32.70678 -117.00194]
[  32.80294 -116.94188]
[  32.77463 -117.12569]
[  33.08554 -117.29918]
[  33.1331  -117.12364]
[  33.36932 -117.25105]
[  32.80796 -116.9625 ]
[  32.63473 -117.04699]
[  32.66424 -116.81606]
[  33.37273 -117.16787]
[  33.08573 -117.29918]
[  32.9837  -117.25438]
[  33.22064 -117.14073]
[  32.74204572 -117.0508493 ]
[  32.87732 -117.22887]
[  32.95909 -117.24528]
[  33.11762 -117.31909]
[  32.76297 -117.16333]
[  32.90452 -116.94013]
[  32.78984 -116.84543]
[  32.87593 -116.92496]
[  32.58424493 -117.0872831 ]
[  32.74684 -117.02032]
[  32.72427 -117.15175]
[  32.8362 -117.0179]
[  32.74408 -117.18572]
[  32.59433 -116.66865]
[  33.00086 -116.81124]
[  32.77068276 -117.1614465 ]
[  32.75162 -117.15705]
[  32.82101 -117.16223]
[  33.01847 -116.86648]
[  32.84177 -117.1749 ]
[  32.68153 -117.11057]
[  32.84022 -117.13502]
[  32.63302 -117.09748]
[  33.14701 -117.33398]
[  32.84838 -116.87344]
[  33.14557 -117.20236]
[  32.74214554 -117.1819687 ]
[  33.42339 -117.15249]
[  32.7719 -117.1613]
[  32.76564 -117.12858]
[  32.90806 -117.22652]
[  33.08518763 -117.2994352 ]
[  32.71638508 -117.1180468 ]
[  32.80268 -116.95114]
[  32.78566 -116.88348]
[  32.66123 -116.98995]
[  32.8213 -117.1473]
[  32.79284 -117.14943]
[  33.13022469 -117.1174476 ]
[  32.83471 -117.23348]
[  32.5641 -117.063 ]
[  32.76362 -117.16127]
[  33.36663 -117.16581]
[  33.38539529 -117.5831878 ]
[  32.77774 -117.10002]
[  32.87067 -117.19616]
[  32.7339  -117.17375]
[  32.71944 -117.09843]
[  32.88396 -117.10983]
[  32.72551 -117.1038 ]
[  32.59268 -117.03632]
[  32.70234 -117.09456]
[  32.74813 -117.12183]
[  32.70321674 -117.14681232]
[  32.74405 -116.97377]
[  32.71339 -117.01711]
[  33.13307 -117.12323]
[  33.06453 -116.87193]
[  32.74269278 -117.0493828 ]
[  32.74642817 -117.1564104 ]
[  32.84193 -117.12062]
[  32.71843 -117.10927]
[  33.00448 -117.10819]
[  32.77851545 -117.1124449 ]
[  33.15378 -117.33762]
[  33.18184 -117.3252 ]
[  32.82654 -116.83735]
[  32.76265707 -117.1635538 ]
[  32.69694 -117.14607]
[  32.7661 -117.1518]
[  32.58516 -117.03753]
[  32.74774 -116.98189]
[  32.6763 -117.1083]
[  32.8833853 -117.1096089]
[  32.97597 -117.08869]
[  32.63435872 -117.0636247 ]
[  32.74186 -117.18129]
[  32.70097 -117.0117 ]
[  32.90296 -117.11673]
[  33.38287 -117.25357]
[  32.78626 -116.84556]
[  32.96011 -117.15271]
[  32.73628 -117.17585]
[  32.92764 -117.11452]
[  32.90084 -117.11653]
[  32.77758 -117.0043 ]
[  32.96021 -117.10894]
[  32.92398 -116.94572]
[  32.85679 -116.92125]
[  32.71869 -117.1053 ]
[  32.8392  -116.78338]
[  32.64334 -116.87059]
[  32.58394 -117.08885]
[  32.58018 -117.08568]
[  32.83126 -116.96202]
[  33.23602 -117.40017]
[  32.91149 -117.11676]
[  32.703   -117.12041]
[  32.5838324 -117.0875497]
[  32.86421 -116.9097 ]
[  32.77939 -116.9969 ]
[  32.65097 -116.39708]
[  33.35252 -117.52521]
[  32.70708 -117.01089]
[  32.709  -117.0116]
[  32.71601 -117.01336]
[  33.35555 -117.0337 ]
[  32.76417 -117.16058]
[  33.10195 -116.65109]
[  33.08509819 -117.2994031 ]
[  33.11891 -117.10064]
[  32.77899 -117.1029 ]
[  32.75899 -117.20704]
[  33.17428 -117.21032]
[  33.40139 -117.16904]
[  32.77958 -116.99751]
[  33.14978 -117.19784]
[  32.7484 -116.9621]
[  32.76464 -117.16191]
[  32.77851 -117.11226]
[  33.1939  -117.36542]
[  32.65146 -116.85308]
[  32.55577 -117.05548]
[  33.13944 -117.1746 ]
[  33.00104 -117.25752]
[  33.17267 -117.11165]
[  32.64974 -117.06452]
[  32.66889 -117.11116]
[  32.70797 -117.01908]
[  33.37668 -117.24928]
[  32.86548 -117.19118]
[  33.25618 -117.11086]
[  33.07539 -117.07066]
[  32.78227 -117.11411]
[  33.17653 -117.22738]
[  32.81905 -116.79184]
[  33.01303 -116.90887]
[  32.60289 -117.03662]
[  33.24804 -117.41871]
[  33.35332 -117.24636]
[  32.70978 -116.99642]
[  32.5829 -117.0518]
[  33.02269 -117.23954]
[  32.89259 -117.22729]
[  32.72347 -116.89167]
[  32.74709 -116.98092]
[  32.71635 -116.97634]
[  33.22826 -116.99459]
[  32.6214  -117.09306]
[  33.02356 -117.27354]
[  32.83531 -117.17053]
[  32.74419 -117.0479 ]
[  32.72563 -117.0732 ]
[  32.81813 -117.22542]
[  33.17747 -116.98929]
[  32.7261 -117.073 ]
[  33.37107 -117.25147]
[  33.05871 -117.07046]
[  32.5941 -116.6638]
[  33.33325 -117.23602]
[  32.81813 -117.22542]
[  32.62858 -117.0958 ]
[  32.77935 -116.99394]
[  32.69954 -117.14053]
[  33.04163 -117.13475]
[  33.03826 -116.87458]
[  32.65118 -117.08653]
[  33.04109 -117.28464]
[  33.19014 -117.20233]
[  32.81119 -117.12053]
[  33.18551 -117.28408]
[  32.65298 -117.10059]
[  32.72343361 -117.1503767 ]
[  33.15378 -117.33762]
[  33.11578 -117.09894]
[  33.08798 -117.1147 ]
[  33.37655 -117.23634]
[  33.12719 -117.11054]
[  32.72518 -117.10291]
[  32.84709 -117.17317]
[  32.73409 -116.97163]
[  32.8448  -117.02761]
[  33.09729 -117.08798]
[  33.14572 -117.33373]
[  32.64617 -117.05875]
[  33.10932 -116.67402]
[  32.8567  -116.81509]
[  33.38348 -117.57867]
[  32.75341 -116.92873]
[  32.72631 -117.10319]
[  33.32414 -117.23513]
[  33.10971 -117.09542]
[  33.08838 -117.30098]
[  33.29344 -117.14971]
[  32.79272 -117.15932]
[  33.07104 -117.06982]
[  33.01413 -117.23932]
[  33.06135 -117.29127]
[  32.85728 -116.92253]
[  32.8452  -117.23614]
[  33.30824 -117.22782]
[  33.13053 -117.11803]
[  33.39353 -117.17388]
[  33.12212 -117.10319]
[  33.37852 -117.2578 ]
[  32.65315 -117.04813]
[  33.17836 -117.22857]
[  32.8032 -116.9515]
[  32.82132 -116.94462]
[  33.13098 -117.09212]
[  32.77945 -117.06754]
[  32.92624 -117.23987]
[  33.26982 -117.15708]
[  33.12732 -117.10773]
[  32.7692  -117.00196]
[  33.40785 -117.1639 ]
[  32.76996 -117.00172]
[  32.96155 -117.09711]
[  33.18609 -117.19738]
[  33.03424 -117.28005]
[  32.975  -117.2506]
[  33.15059 -117.19782]
[  32.93921 -117.2233 ]
[  32.8467  -116.93494]
[  32.74865 -117.12248]
[  32.81737 -116.9594 ]
[  32.8466 -117.236 ]
[  33.2232 -117.3923]
[  32.87216 -117.19616]
[  33.18126 -117.33477]
[  32.63967 -116.77038]
[  33.17449 -117.21063]
[  32.76001 -117.18907]
[  33.40354 -117.08385]
[  33.21445 -117.14577]
[  32.9686 -117.2486]
[  33.27987 -117.44862]
[  33.2300717 -117.0364554]
[  32.69967 -117.14035]
[  33.32396 -117.2348 ]
[  33.04137 -117.28497]
[  33.1822  -117.30068]
[  33.01075 -116.80941]
[  33.32881 -117.16139]
[  32.84824 -117.18019]
[  33.18624 -117.23474]
[  33.31562 -117.15665]
[  32.71303 -117.14553]
[  32.71843 -117.10693]
[  32.67334 -117.0825 ]
[  33.40885 -117.08331]
[  33.16860004 -117.0224003 ]
[  32.73887 -116.91356]
[  32.5556  -117.04216]
[  32.83102129 -116.9617693 ]
[  32.71625 -117.1197 ]
[  32.83102129 -116.9617693 ]
[  33.14636 -117.19379]
[  32.73205 -116.79587]
[  33.32587 -117.22087]
[  33.17513 -117.35098]
[  32.67471 -117.11017]
[  32.7793  -117.10233]
[  32.8584 -116.9321]
[  32.77919 -116.99029]
[  33.3273  -117.15861]
[  33.19667 -116.97341]
[  32.77749 -117.00428]
[  33.32441 -117.16   ]
[  32.81911404 -116.960485  ]
[  32.83609 -117.15261]
[  33.18283 -117.35634]
[  32.73064 -116.93663]
[  32.7644  -117.16134]
[  32.74495 -117.15654]
[  33.36466 -117.23632]
[  32.77974 -117.1136 ]
[  32.80314 -116.96749]
[  33.32791 -117.16253]
[  33.10713 -116.65694]
[  32.6087 -117.0871]
[  32.74492284 -117.0428489 ]
[  32.9679 -117.2481]
[  32.9864 -117.0832]
[  33.06738 -116.72787]
[  32.59817886 -117.0893478 ]
[  33.08706 -116.90408]
[  32.69457 -117.13231]
[  32.77827 -116.88753]
[  32.7399 -116.9514]
[  32.5854 -117.0374]
[  33.3313  -117.24496]
[  32.67685 -116.99914]
[  32.77406 -117.0458 ]
[  32.76479 -117.16181]
[  32.62996 -117.09657]
[  32.82454078 -116.9125544 ]
[  32.72629 -117.15638]
[  32.54513 -117.03401]
[  32.7715  -117.13173]
[  32.78039 -117.08795]
[  32.77141 -117.13313]
[  32.85421 -116.85757]
[  33.04408 -117.28568]
[  32.77409 -117.12649]
[  32.64802564 -117.0613207 ]
[  32.7915 -117.1597]
[  32.73516 -117.15611]
[  32.77626 -117.12269]
[  32.77921151 -116.9904372 ]
[  32.57459 -117.03925]
[  32.75463 -117.01029]
[  32.5731 -117.0555]
[  32.7025  -117.01296]
[  32.85568 -116.83894]
[  32.7017  -117.14272]
[  32.80316 -116.96789]
[  32.76938 -117.16195]
[  32.77151 -117.1298 ]
[  32.73352 -117.15564]
[  33.13462 -117.12852]
[  32.72271 -117.16378]
[  32.7655 -117.1542]
[  32.82392 -117.11725]
[  32.71332 -117.13629]
[  33.2184  -117.39096]
[  32.68568 -117.09095]
[  33.06986 -117.29345]
[  33.25611 -117.08974]
[  33.10001 -117.30869]
[  32.80324 -116.95863]
[  32.98055 -117.08492]
[  32.72444 -117.15237]
[  32.76954 -117.14141]
[  33.17086 -117.21154]
[  32.81333011 -116.961636  ]
[  32.98159 -117.25399]
[  32.86143 -117.11098]
[  33.00620747 -117.122107  ]
[  32.85432 -116.94081]
[  32.973   -117.25025]
[  32.54345 -117.02984]
[  32.61114 -117.0905 ]
[  33.16445798 -117.015524  ]
[  33.40687 -117.1644 ]
[  32.64842 -117.06063]
[  32.80955 -116.94805]
[  32.7627 -116.9612]
[  32.87544 -116.90988]
[  32.74787 -117.15619]
[  32.85384 -116.94065]
[  33.19033 -117.2043 ]
[  33.21435 -117.03352]
[  32.78202 -117.20816]
[  32.82301 -117.23034]
[  33.22496 -117.22823]
[  32.84267 -117.1653 ]
[  32.82565 -117.16471]
[  32.74965 -117.00065]
[  32.80395 -117.00495]
[  32.7665 -117.1515]
[  33.16644677 -116.9979642 ]
[  32.76922 -116.94043]
[  33.01719981 -117.1127695 ]
[  32.62216 -116.98893]
[  32.78236 -117.20776]
[  32.6525 -116.7912]
[  33.18374 -117.23228]
[  32.62876 -117.04517]
[  32.71762 -117.1128 ]
[  33.36472 -117.20834]
[  33.1824  -117.32676]
[  32.75756 -117.19972]
[  32.70785 -116.99689]
[  32.9251 -117.2386]
[  32.61168 -117.03709]
[  33.01161 -117.20147]
[  32.7855  -117.14548]
[  32.72291 -117.11582]
[  32.70327 -117.01157]
[  32.5748  -117.03883]
[  33.39024 -117.18911]
[  33.36445 -117.0856 ]
[  32.73946 -116.94461]
[  32.7049  -117.12036]
[  32.66977 -117.04431]
[  32.6981 -117.0948]
[  32.6018 -117.0898]
[  33.27274 -117.44246]
[  33.11529 -117.09866]
[  33.2056  -117.15298]
[  33.19219 -117.27067]
[  33.40351 -117.08386]
[  33.34847 -117.24376]
[  33.1562756  -117.35176964]
[  33.16648 -117.2135 ]
[  32.8509  -117.03606]
[  33.21472 -117.38969]
[  33.3276  -117.49085]
[  33.3896  -117.22494]
[  33.09192 -117.30318]
[  32.85852 -116.9321 ]
[  33.13793 -117.1764 ]
[  33.11529 -117.09866]
[  33.26222 -117.15868]
[  33.21688 -117.39062]
[  32.70445 -117.01305]
[  33.17044 -117.34611]
[  32.98498 -117.25456]
[  33.04016 -117.28382]
[  32.71487 -117.01222]
[  33.26644 -117.23688]
[  32.83318 -116.89245]
[  33.10338 -116.60268]
[  33.30563 -117.15065]
[  33.132   -117.08842]
[  33.0733573 -117.1644799]
[  32.75998 -117.18953]
[  32.70147 -117.14323]
[  32.77374 -116.8481 ]
[  32.85854 -116.91234]
[  33.38711 -117.19689]
[  33.34118 -117.13814]
[  32.7677 -116.925 ]
[  33.07672 -117.09503]
[  33.14125 -117.10469]
[  32.5783  -116.62832]
[  33.18257 -117.29677]
[  33.07212 -117.29452]
[  32.67562816 -117.0840136 ]
[  32.71929 -117.09725]
[  32.7079  -116.99651]
[  33.30893 -117.47719]
[  33.1838  -117.35707]
[  32.7448  -117.00351]
[  33.20094 -117.37097]
[  33.19397 -117.26574]
[  33.26731 -117.02368]
[  32.77298 -117.00238]
[  33.18264 -117.35613]
[  33.12037 -117.10226]
[  32.68587 -117.0912 ]
[  32.76278 -117.1633 ]
[  32.55312 -117.04196]
[  33.01363 -116.81744]
[  33.13685 -117.16878]
[  33.18417 -117.2326 ]
[  32.71697 -117.02047]
[  33.02392 -117.23046]
[  32.76704 -117.00241]
[  32.71341 -117.13559]
[  33.21477 -117.38968]
[  32.81154 -116.9392 ]
[  33.1873  -117.28129]
[  33.21352 -117.03354]
[  32.80544 -116.92179]
[  33.13332 -117.12374]
[  32.85081 -117.03577]
[  32.93609 -116.95451]
[  32.83203 -117.00301]
[  33.21199 -117.38649]
[  33.29562 -117.21542]
[  33.25497 -117.15128]
[  33.13827 -117.17738]
[  33.13908 -117.14225]
[  32.84059 -117.1364 ]
[  32.84499677 -117.0262264 ]
[  32.84353 -116.87911]
[  33.1133  -117.31686]
[  33.02346 -117.22992]
[  32.80318 -116.95942]
[  32.8031 -116.9458]
[  33.19407 -117.20452]
[  33.00965 -116.95478]
[  32.86173 -116.92626]
[  32.77896 -117.06173]
[  32.70893 -117.0116 ]
[  33.18154 -117.32703]
[  33.34363 -117.13123]
[  32.86294 -116.92233]
[  33.0241  -117.27349]
[  33.40563 -117.16542]
[  32.64236 -116.77817]
[  33.26006 -117.15864]
[  33.06281 -117.02077]
[  33.25322 -117.15704]
[  33.17603 -117.3499 ]
[  32.84706682 -117.2031691 ]
[  32.70837 -117.09801]
[  33.14484 -117.33333]
[  32.80286 -116.95453]
[  32.80362 -116.96244]
[  32.71805 -117.10923]
[  33.03891 -116.56428]
[  33.37164 -117.25253]
[  32.80292 -116.94862]
[  33.20518 -116.98755]
[  32.8417 -117.1184]
[  32.80351 -116.92491]
[  33.29137 -117.21381]
[  32.70497 -117.14737]
[  32.72367 -117.15834]
[  32.71331 -117.1376 ]
[  32.66727 -117.11075]
[  32.82618 -116.90292]
[  32.76562 -117.16295]
[  33.23713 -117.4084 ]
[  33.3435  -117.24117]
[  32.89179 -117.23897]
[  32.71645 -117.10269]
[  32.85188 -117.18052]
[  32.71674 -116.9955 ]
[  32.68985 -117.11747]
[  32.70755 -116.99637]
[  32.63687 -116.11459]
[  32.76467 -117.16179]
[  32.77624971 -117.0079791 ]
[  32.7705  -117.13711]
[  32.70837 -116.49137]
[  33.33914 -117.23865]
[  32.89124 -117.12897]
[  32.83588 -116.77001]
[  33.0083  -116.87953]
[  32.71596 -117.01438]
[  33.05223 -117.28813]
[  32.71812 -117.14748]
[  32.67444 -117.11128]
[  32.8208 -116.9229]
[  32.70999 -117.00591]
[  32.60900076 -117.0365322 ]
[  33.18065 -117.31734]
[  32.8099  -117.21983]
[  32.7786 -117.0604]
[  32.71587 -117.12092]
[  33.086  -117.0603]
[  32.73676 -117.01335]
[  32.84586 -117.19072]
[  33.22816264 -116.9757024 ]
[  32.71811 -117.11033]
[  32.85468532 -116.9468872 ]
[  32.8392 -116.9619]
[  32.84092 -116.89149]
[  33.0525  -117.28838]
[  33.04996 -116.82015]
[  32.74865 -117.12248]
[  32.7794 -116.9969]
[  32.85432 -117.12137]
[  32.78715 -117.00652]
[  32.76529 -117.16314]
[  32.72478 -117.16565]
[  32.65820874 -117.0746247 ]
[  32.74454 -117.04234]
[  32.56740766 -116.9266541 ]
[  33.28995 -117.45591]
[  32.69866 -117.09471]
[  33.20234 -117.37749]
[  32.55197798 -117.0413729 ]
[  33.29429 -117.45993]
[  32.76067 -117.19288]
[  32.73061 -117.15475]
[  33.08082 -116.63988]
[  32.80487 -117.15446]
[  32.74561 -116.95825]
[  32.57662 -117.03888]
[  33.35506 -117.24675]
[  32.74751 -117.1934 ]
[  32.75185 -117.1562 ]
[  32.54428544 -117.0327115 ]
[  33.02745 -117.2298 ]
[  32.66412871 -117.0574116 ]
[  33.04681 -116.86545]
[  32.8251 -116.9018]
[  32.7736 -117.014 ]
[  33.01222 -116.95052]
[  33.18399 -117.18022]
[  32.93501 -117.11155]
[  33.28191 -117.19068]
[  33.12216 -117.1027 ]
[  33.17299 -117.34817]
[  33.20839 -117.38576]
[  32.8269  -116.96163]
[  32.9811  -116.82812]
[  32.83871 -117.17498]
[  32.7143 -117.0075]
[  32.8032  -116.95107]
[  33.34646 -117.1184 ]
[  32.82769455 -117.20612783]
[  33.37356 -117.25153]
[  33.02499 -116.87946]
[  33.39169 -117.08409]
[  32.59558 -117.03643]
[  33.14785 -117.10452]
[  32.77463 -117.00282]
[  32.79894 -116.84507]
[  33.22718 -117.03743]
[  32.64322 -117.05756]
[  32.64984 -117.10066]
[  33.38857 -117.58768]
[  33.19708 -117.36811]
[  33.38941 -117.17435]
[  32.73629 -117.23145]
[  33.09945 -117.30817]
[  32.85216 -117.04427]
[  33.37648 -117.23567]
[  33.37976 -117.2471 ]
[  33.24777 -116.98845]
[  32.90213 -116.93796]
[  33.08507 -116.59035]
[  32.9334 -117.2419]
[  32.84716 -117.11754]
[  33.1502  -117.19855]
[  32.74529 -116.80269]
[  33.17526 -117.35081]
[  32.7793 -116.9919]
[  32.73607 -117.11518]
[  32.76281 -117.0023 ]
[  32.87071 -117.19617]
[  33.07659 -117.29579]
[  33.13882 -117.14192]
[  32.7698  -117.16387]
[  32.76833 -117.14049]
[  33.37018 -117.2513 ]
[  32.7953  -117.15759]
[  32.85493 -116.94043]
[  32.79894 -116.84507]
[  33.16981 -117.10972]
[  33.15209285 -117.3365651 ]
[  32.7456  -117.03302]
[  32.80282 -116.96212]
[  33.22229 -117.03673]
[  32.84165 -117.13019]
[  32.84165 -117.13019]
[  32.7148 -117.0086]
[  33.39161 -117.21663]
[  33.05275 -117.28827]
[  33.01594 -117.27104]
[  33.42239 -117.15318]
[  32.72029 -117.11714]
[  33.16371 -117.34226]
[  33.18355 -117.35681]
[  33.38509 -117.58261]
[  33.13853 -117.15542]
[  32.66439 -117.0576 ]
[  33.13065612 -117.1184475 ]
[  32.8565  -116.83085]
[  32.9866 -117.0828]
[  33.34106 -117.24468]
[  32.79408 -117.20783]
[  33.27698 -117.23228]
[  33.1913 -117.3615]
[  33.1263 -117.3247]
[  33.3008  -116.93922]
[  32.96483 -117.09678]
[  32.7001  -116.32349]
[  33.11569 -117.31794]
[  32.8032 -116.938 ]
[  33.1081 -117.0941]
[  32.8641 -116.9137]
[  32.76104 -117.00306]
[  33.01168 -117.26581]
[  32.73046 -116.93596]
[  33.32177 -117.24533]
[  32.76046 -117.19204]
[  33.24807 -117.23824]
[  33.2305  -117.03576]
[  32.77438 -117.12585]
[  32.74006 -116.95194]
[  33.16486 -117.20542]
[  33.19436 -117.25411]
[  33.07806 -116.61728]
[  32.60976 -117.03669]
[  32.77931 -116.99181]
[  32.96472 -117.17946]
[  33.21154 -117.38659]
[  32.83783 -116.64734]
[  32.72077 -117.01263]
[  32.81122 -116.96219]
[  32.69328 -117.12146]
[  32.84984 -116.95273]
[  32.71189077 -117.1012649 ]
[  33.36449 -117.08709]
[  33.08058 -117.1202 ]
[  32.83779 -116.88888]
[  33.17293 -117.34794]
[  33.14706 -117.19428]
[  33.30243 -117.15035]
[  33.13964 -117.18174]
[  33.15701127 -117.1043416 ]
[  32.5591  -117.06373]
[  32.74836 -117.12192]
[  32.78918 -116.97765]
[  33.009   -116.86614]
[  33.13947 -117.14774]
[  33.24465 -117.15261]
[  32.94537 -117.10842]
[  32.73997 -117.15645]
[  32.60570363 -117.0364514 ]
[  32.7954 -116.9772]
[  32.7494 -117.0017]
[  32.63547 -116.92213]
[  32.7145 -117.0126]
[  32.86293 -116.92304]
[  33.08603 -117.29936]
[  33.00862 -116.90432]
[  32.9143  -117.11674]
[  32.71999 -117.14618]
[  32.77791 -117.10015]
[  32.70153 -117.09451]
[  33.18916 -117.23992]
[  33.25133 -117.4213 ]
[  32.7589  -117.24098]
[  32.67234 -117.08207]
[  33.2082  -117.38468]
[  32.85828 -116.9324 ]
[  33.0006  -116.83497]
[  32.95963 -117.11103]
[  32.9743  -116.82938]
[  32.86537 -117.10864]
[  32.65072 -116.78852]
[  32.7595  -117.10867]
[  32.7478 -117.1216]
[  32.71099 -116.87101]
[  32.64989 -117.10182]
[  32.64931 -117.08293]
[  32.61291 -116.71024]
[  32.84733 -116.87068]
[  32.7689  -117.14301]
[  32.96661 -117.09441]
[  32.80263 -116.95121]
[  33.08740232 -117.3002457 ]
[  32.68   -117.0861]
[  32.77306 -117.20752]
[  32.75657 -117.0081 ]
[  32.77539 -117.1119 ]
[  32.75929068 -117.18838931]
[  33.04464 -116.86364]
[  33.17719 -117.35125]
[  32.7154  -117.12321]
[  33.28861 -117.22552]
[  32.8565  -116.83085]
[  32.74721 -117.02762]
[  33.2581  -117.15765]
[  33.24062 -117.05517]
[  32.70153 -117.09451]
[  33.17411 -117.21089]
[  32.71705 -117.10289]
[  32.72417 -117.15589]
[  32.84587 -117.19615]
[  33.12053 -117.10234]
[  33.30996 -117.47837]
[  33.32479 -117.15836]
[  32.80272 -116.95156]
[  32.94305 -117.24273]
[  32.70425 -117.14701]
[  33.37611 -117.25137]
[  32.7509  -117.10925]
[  32.74389 -116.92794]
[  33.13452217 -117.3295819 ]
[  32.83519 -117.11981]
[  32.78037 -117.11253]
[  32.76262 -117.16192]
[  32.77423 -117.04594]
[  32.55456 -117.05066]
[  32.9229 -117.238 ]
[  32.75022145 -117.0151794 ]
[  32.74984 -116.91746]
[  33.34944 -117.24447]
[  32.67341 -117.08263]
[  32.77145 -117.13523]
[  32.75985 -117.17377]
[  32.84545 -117.11876]
[  32.69763 -117.09458]
[  33.19514 -117.13252]
[  32.626   -117.09451]
[  33.23273 -117.14708]
[  33.09511 -117.30542]
[  33.04994 -116.80076]
[  33.34947 -117.24402]
[  32.84749 -116.80482]
[  33.20783 -117.03367]
[  33.0022  -116.80225]
[  32.84931 -116.90574]
[  32.84178 -117.23623]
[  32.74161 -117.00525]
[  33.40328 -117.08388]
[  32.70826 -116.9871 ]
[  32.80007 -116.97547]
[  33.24857 -117.4187 ]
[  32.66905 -117.04656]
[  32.97092 -117.2491 ]
[  32.74338 -116.93384]
[  32.80283 -116.96207]
[  32.70513 -117.12064]
[  33.33196 -117.00256]
[  33.37111 -117.2518 ]
[  33.04139 -116.84239]
[  33.17527 -117.3508 ]
[  32.74422 -116.96481]
[  33.30149 -116.91378]
[  33.0735  -117.16423]
[  33.18136 -117.31957]
[  33.18211 -117.30115]
[  33.37742 -117.17205]
[  33.14189 -117.18828]
[  32.74938 -117.1094 ]
[  32.89908 -117.22533]
[  33.18021 -117.31237]
[  33.02075 -117.07828]
[  32.74868 -117.15591]
[  33.33082 -117.15908]
[  32.74017 -116.91202]
[  33.0238  -117.21717]
[  32.84454 -116.95911]
[  32.8444  -117.21167]
[  32.74796 -117.12227]
[  33.31444 -117.48216]
[  33.40328 -117.08388]
[  32.98913 -117.25526]
[  32.82211 -117.14616]
[  33.1902 -117.2414]
[  32.83328 -116.98516]
[  32.6968  -117.12056]
[  32.74522 -117.18848]
[  32.74458 -116.9292 ]
[  32.94825 -117.20429]
[  32.77815 -117.1083 ]
[  32.8546 -116.6009]
[  32.96427 -117.09533]
[  32.76243 -117.1269 ]
[  32.70644 -117.14766]
[  32.70703 -117.14776]
[  32.9645  -117.09512]
[  32.79631 -117.11192]
[  33.39211 -117.59084]
[  33.22828449 -116.9877871 ]
[  32.56448 -116.92786]
[  32.81278 -117.15633]
[  32.7512 -117.1091]
[  32.58934 -117.01495]
[  32.76705 -117.14807]
[  33.0578  -117.07083]
[  33.00839 -116.87953]
[  32.98517 -117.25464]
[  32.77854 -116.94425]
[  32.9871  -117.25531]
[  32.75577 -117.20193]
[  33.0874 -117.1448]
[  32.64089 -117.10075]
[  32.85346 -116.84211]
[  32.8029 -116.9423]
[  32.7555 -117.1093]
[  32.719   -117.09553]
[  32.71593 -117.12077]
[  32.63069 -116.76449]
[  32.6443 -116.7815]
[  33.05803 -117.28988]
[  32.80666 -116.96168]
[  33.06062 -117.29065]
[  32.59707 -117.03631]
[  32.76535 -116.88632]
[  32.84371 -116.88051]
[  32.90184 -117.11631]
[  33.17453 -117.21067]
[  33.08951 -117.11402]
[  32.74787 -116.97279]
[  32.79285 -116.97773]
[  33.14513 -117.19193]
[  32.82469 -116.60658]
[  32.58356111 -117.0874977 ]
[  33.02258 -117.27324]
[  32.90214203 -117.2218724 ]
[  32.70984 -117.00116]
[  32.8018 -117.1504]
[  32.85646 -116.83101]
[  32.81017 -117.11229]
[  33.00616 -117.08059]
[  33.06747 -116.73105]
[  32.8634 -117.189 ]
[  32.75857 -117.20452]
[  32.65894 -117.07131]
[  33.00965329 -117.1142091 ]
[  32.84165 -117.13019]
[  33.02186 -117.27314]
[  32.84174 -117.12393]
[  32.95518 -117.24482]
[  33.24932 -117.2296 ]
[  32.72587 -117.07336]
[  33.02319 -117.22737]
[  33.17389 -117.20959]
[  32.76298 -117.16329]
[  32.5528 -117.049 ]
[  32.77921 -116.98982]
[  32.71848 -116.38858]
[  32.9586 -117.2443]
[  33.08864 -117.30079]
[  32.9463 -117.2076]
[  32.83664 -117.12032]
[  32.68095 -117.11039]
[  33.16699 -117.20039]
[  32.68209 -117.10989]
[  32.7452  -117.04222]
[  32.7311 -116.982 ]
[  32.71774 -117.08882]
[  32.93674 -117.22896]
